role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
Driver,DOID:5363,myxoid liposarcoma,HGNC:2726,1649,DDIT3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:24944,54541,DDIT4,1
Oncogene,DOID:4006,bladder urothelial carcinoma,HGNC:24944,54541,DDIT4,1
Oncogene,DOID:2394,ovarian cancer,HGNC:24944,54541,DDIT4,1
Oncogene,DOID:10534,stomach cancer,HGNC:24944,54541,DDIT4,1
Driver,DOID:0060058,lymphoma,HGNC:24944,54541,DDIT4,1
Tumor_Suppressor,DOID:768,retinoblastoma,HGNC:2730,780,DDR1,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:2730,780,DDR1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2730,780,DDR1,1
Driver,DOID:3910,lung adenocarcinoma,HGNC:2730,780,DDR1,1
Driver,DOID:3068,glioblastoma,HGNC:2730,780,DDR1,1
Driver,DOID:2394,ovarian cancer,HGNC:2730,780,DDR1,1
Oncogene,DOID:3907,lung squamous cell carcinoma,HGNC:2731,4921,DDR2,2
Driver,DOID:1324,lung cancer,HGNC:2731,4921,DDR2,2
Oncogene,DOID:769,neuroblastoma,HGNC:2731,4921,DDR2,1
Driver,DOID:4872,lung adenoid cystic carcinoma,HGNC:2731,4921,DDR2,1
Driver,DOID:3908,lung non-small cell carcinoma,HGNC:2731,4921,DDR2,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:16110,65992,DDRGK1,1
Oncogene,DOID:3068,glioblastoma,HGNC:2732,1652,DDT,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:2735,1662,DDX10,1
Oncogene,DOID:1240,leukemia,HGNC:2735,1662,DDX10,1
Driver,DOID:1240,leukemia,HGNC:2735,1662,DDX10,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2740,10521,DDX17,1
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:2743,11218,DDX20,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2743,11218,DDX20,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2743,11218,DDX20,1
Oncogene,DOID:1612,breast cancer,HGNC:2743,11218,DDX20,1
Oncogene,DOID:10534,stomach cancer,HGNC:2743,11218,DDX20,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:17347,9416,DDX23,1
Oncogene,DOID:1612,breast cancer,HGNC:2745,1654,DDX3X,3
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2745,1654,DDX3X,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2745,1654,DDX3X,2
Oncogene,DOID:9256,colorectal cancer,HGNC:2745,1654,DDX3X,2
Tumor_Suppressor,DOID:768,retinoblastoma,HGNC:2745,1654,DDX3X,1
Tumor_Suppressor,DOID:0050902,medulloblastoma,HGNC:2745,1654,DDX3X,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:2745,1654,DDX3X,1
Oncogene,DOID:3068,glioblastoma,HGNC:2745,1654,DDX3X,1
Oncogene,DOID:219,colon cancer,HGNC:2745,1654,DDX3X,1
Oncogene,DOID:0060108,brain glioma,HGNC:2745,1654,DDX3X,1
Driver,DOID:0050902,medulloblastoma,HGNC:2745,1654,DDX3X,1
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:18674,51428,DDX41,1
Driver,DOID:9119,acute myeloid leukemia,HGNC:18674,51428,DDX41,1
Oncogene,DOID:3347,osteosarcoma,HGNC:18681,9879,DDX46,1
Oncogene,DOID:10534,stomach cancer,HGNC:18681,9879,DDX46,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:2746,1655,DDX5,1
Oncogene,DOID:9256,colorectal cancer,HGNC:2746,1655,DDX5,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2746,1655,DDX5,1
Oncogene,DOID:3151,skin squamous cell carcinoma,HGNC:2746,1655,DDX5,1
Oncogene,DOID:1612,breast cancer,HGNC:2746,1655,DDX5,1
Oncogene,DOID:3347,osteosarcoma,HGNC:18193,54606,DDX56,1
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:19102,23586,DDX58,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:19102,23586,DDX58,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:19102,23586,DDX58,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:19102,23586,DDX58,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:19102,23586,DDX58,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:19102,23586,DDX58,1
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:19102,23586,DDX58,1
Oncogene,DOID:10534,stomach cancer,HGNC:19102,23586,DDX58,1
Oncogene,DOID:9256,colorectal cancer,HGNC:2747,1656,DDX6,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:2747,1656,DDX6,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2753,1666,DECR1,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:2764,1670,DEFA5,1
Tumor_Suppressor,DOID:263,kidney cancer,HGNC:2766,1672,DEFB1,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:2766,1672,DEFB1,1
Oncogene,DOID:10283,prostate cancer,HGNC:2766,1672,DEFB1,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:2767,1673,DEFB4A,1
Oncogene,DOID:2893,cervix carcinoma,HGNC:13709,8560,DEGS1,1
Oncogene,DOID:1785,pituitary cancer,HGNC:13709,8560,DEGS1,1
Oncogene,DOID:1040,chronic lymphocytic leukemia,HGNC:13709,8560,DEGS1,1
Driver,DOID:1909,melanoma,HGNC:13709,8560,DEGS1,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:2768,7913,DEK,14
Oncogene,DOID:1612,breast cancer,HGNC:2768,7913,DEK,6
Oncogene,DOID:1909,melanoma,HGNC:2768,7913,DEK,5
Oncogene,DOID:768,retinoblastoma,HGNC:2768,7913,DEK,3
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:2768,7913,DEK,3
Oncogene,DOID:10283,prostate cancer,HGNC:2768,7913,DEK,3
Oncogene,DOID:3068,glioblastoma,HGNC:2768,7913,DEK,2
Driver,DOID:1909,melanoma,HGNC:2768,7913,DEK,2
Driver,DOID:1612,breast cancer,HGNC:2768,7913,DEK,2
Tumor_Suppressor,DOID:768,retinoblastoma,HGNC:2768,7913,DEK,1
Oncogene,DOID:9256,colorectal cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:8923,skin melanoma,HGNC:2768,7913,DEK,1
Oncogene,DOID:4362,cervical cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:4159,skin cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2768,7913,DEK,1
Oncogene,DOID:3119,gastrointestinal system cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:3069,astrocytoma,HGNC:2768,7913,DEK,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:1749,squamous cell carcinoma,HGNC:2768,7913,DEK,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:2768,7913,DEK,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:2768,7913,DEK,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:11350,6764,DENND2B,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:26192,79961,DENND2D,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:26192,79961,DENND2D,1
Oncogene,DOID:1612,breast cancer,HGNC:26079,55667,DENND4C,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:19344,23258,DENND5A,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:22949,55635,DEPDC1,3
Oncogene,DOID:10283,prostate cancer,HGNC:22949,55635,DEPDC1,2
Oncogene,DOID:9261,nasopharynx carcinoma,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:4007,bladder carcinoma,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:1612,breast cancer,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:1324,lung cancer,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:10286,prostate carcinoma,HGNC:22949,55635,DEPDC1,1
Driver,DOID:684,hepatocellular carcinoma,HGNC:22949,55635,DEPDC1,1
Driver,DOID:1612,breast cancer,HGNC:22949,55635,DEPDC1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:24902,55789,DEPDC1B,1
Oncogene,DOID:3459,breast carcinoma,HGNC:24902,55789,DEPDC1B,1
Oncogene,DOID:9538,multiple myeloma,HGNC:22953,64798,DEPTOR,2
Tumor_Suppressor,DOID:9538,multiple myeloma,HGNC:22953,64798,DEPTOR,1
Tumor_Suppressor,DOID:3910,lung adenocarcinoma,HGNC:22953,64798,DEPTOR,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:22953,64798,DEPTOR,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:22953,64798,DEPTOR,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:22953,64798,DEPTOR,1
Oncogene,DOID:2394,ovarian cancer,HGNC:22953,64798,DEPTOR,1
Oncogene,DOID:1319,brain cancer,HGNC:22953,64798,DEPTOR,1
Oncogene,DOID:3070,malignant glioma,HGNC:28454,79139,DERL1,1
Oncogene,DOID:1612,breast cancer,HGNC:28454,79139,DERL1,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:28454,79139,DERL1,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:14236,91319,DERL3,1
Oncogene,DOID:1909,melanoma,HGNC:2770,1674,DES,1
Driver,DOID:2871,endometrial carcinoma,HGNC:2770,1674,DES,1
Tumor_Suppressor,DOID:1781,thyroid gland cancer,HGNC:26344,159989,DEUP1,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:26344,159989,DEUP1,1
Oncogene,DOID:1240,leukemia,HGNC:2772,1676,DFFA,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2847,54487,DGCR8,1
Oncogene,DOID:2394,ovarian cancer,HGNC:2847,54487,DGCR8,1
Oncogene,DOID:3070,malignant glioma,HGNC:2850,1607,DGKB,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2853,1608,DGKG,1
Oncogene,DOID:3347,osteosarcoma,HGNC:2857,8525,DGKZ,1
Oncogene,DOID:0060058,lymphoma,HGNC:2861,1719,DHFR,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:2867,1723,DHODH,1
Tumor_Suppressor,DOID:9261,nasopharynx carcinoma,HGNC:18349,10202,DHRS2,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:18349,10202,DHRS2,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:17693,9249,DHRS3,1
Oncogene,DOID:1612,breast cancer,HGNC:17693,9249,DHRS3,1
Oncogene,DOID:3070,malignant glioma,HGNC:16985,10901,DHRS4,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:2738,1665,DHX15,3
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2738,1665,DHX15,1
Driver,DOID:1324,lung cancer,HGNC:16718,56919,DHX33,2
Oncogene,DOID:3369,Ewing sarcoma,HGNC:2750,1660,DHX9,5
Oncogene,DOID:3347,osteosarcoma,HGNC:2750,1660,DHX9,1
Oncogene,DOID:1240,leukemia,HGNC:21528,56616,DIABLO,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:17098,23405,DICER1,2
Tumor_Suppressor,DOID:1781,thyroid gland cancer,HGNC:17098,23405,DICER1,2
Driver,DOID:2997,Sertoli-Leydig cell tumor,HGNC:17098,23405,DICER1,2
Driver,DOID:2154,nephroblastoma,HGNC:17098,23405,DICER1,2
Tumor_Suppressor,DOID:707,B-cell lymphoma,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:4001,ovarian carcinoma,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:3907,lung squamous cell carcinoma,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:2871,endometrial carcinoma,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:0050902,medulloblastoma,HGNC:17098,23405,DICER1,1
Oncogene,DOID:1324,lung cancer,HGNC:17098,23405,DICER1,1
Driver,DOID:768,retinoblastoma,HGNC:17098,23405,DICER1,1
Driver,DOID:0001816,angiosarcoma,HGNC:17098,23405,DICER1,1
Tumor_Suppressor,DOID:0050908,myelodysplastic syndrome,HGNC:2680,11083,DIDO1,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:19127,148252,DIRAS1,3
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:19127,148252,DIRAS1,1
Tumor_Suppressor,DOID:5041,esophageal cancer,HGNC:19127,148252,DIRAS1,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:19127,148252,DIRAS1,1
Tumor_Suppressor,DOID:3093,nervous system cancer,HGNC:19323,54769,DIRAS2,1
Oncogene,DOID:2394,ovarian cancer,HGNC:19323,54769,DIRAS2,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:687,9077,DIRAS3,8
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:687,9077,DIRAS3,7
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:687,9077,DIRAS3,2
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:0050892,adrenal gland pheochromocytoma,HGNC:687,9077,DIRAS3,1
Tumor_Suppressor,DOID:9538,multiple myeloma,HGNC:20604,22894,DIS3,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:20604,22894,DIS3,1
Oncogene,DOID:9256,colorectal cancer,HGNC:20604,22894,DIS3,1
Driver,DOID:0070004,myeloid neoplasm,HGNC:20604,22894,DIS3,1
Tumor_Suppressor,DOID:2154,nephroblastoma,HGNC:28648,129563,DIS3L2,1
Oncogene,DOID:3068,glioblastoma,HGNC:2888,27185,DISC1,2
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2888,27185,DISC1,1
Oncogene,DOID:10534,stomach cancer,HGNC:23695,85458,DIXDC1,1
Oncogene,DOID:0050745,diffuse large B-cell lymphoma,HGNC:23695,85458,DIXDC1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2891,22943,DKK1,4
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2891,22943,DKK1,1
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:2891,22943,DKK1,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:2891,22943,DKK1,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:2891,22943,DKK1,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:2891,22943,DKK1,1
Oncogene,DOID:9256,colorectal cancer,HGNC:2891,22943,DKK1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2891,22943,DKK1,1
Oncogene,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:2891,22943,DKK1,1
Oncogene,DOID:1324,lung cancer,HGNC:2891,22943,DKK1,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2892,27123,DKK2,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2892,27123,DKK2,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:2892,27123,DKK2,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:2893,27122,DKK3,3
Tumor_Suppressor,DOID:3969,thyroid gland papillary carcinoma,HGNC:2893,27122,DKK3,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:4467,clear cell renal cell carcinoma,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:3121,gallbladder cancer,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:1781,thyroid gland cancer,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2893,27122,DKK3,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2893,27122,DKK3,1
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:2893,27122,DKK3,1
Oncogene,DOID:3070,malignant glioma,HGNC:2893,27122,DKK3,1
Oncogene,DOID:1909,melanoma,HGNC:2893,27122,DKK3,1
Oncogene,DOID:263,kidney cancer,HGNC:2894,27121,DKK4,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2897,10395,DLC1,17
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:2897,10395,DLC1,10
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:2897,10395,DLC1,5
Tumor_Suppressor,DOID:9261,nasopharynx carcinoma,HGNC:2897,10395,DLC1,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2897,10395,DLC1,2
Tumor_Suppressor,DOID:1909,melanoma,HGNC:2897,10395,DLC1,2
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2897,10395,DLC1,2
Tumor_Suppressor,DOID:9538,multiple myeloma,HGNC:2897,10395,DLC1,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:2897,10395,DLC1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2897,10395,DLC1,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:2897,10395,DLC1,1
Oncogene,DOID:1909,melanoma,HGNC:2897,10395,DLC1,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:2897,10395,DLC1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:2899,9940,DLEC1,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:8923,skin melanoma,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:263,kidney cancer,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:0050866,oral squamous cell carcinoma,HGNC:2899,9940,DLEC1,1
Tumor_Suppressor,DOID:1040,chronic lymphocytic leukemia,HGNC:17567,220107,DLEU7,3
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:2900,1739,DLG1,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:2901,1740,DLG2,2
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:2901,1740,DLG2,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:2901,1740,DLG2,1
Driver,DOID:769,neuroblastoma,HGNC:2901,1740,DLG2,1
Oncogene,DOID:1612,breast cancer,HGNC:2902,1741,DLG3,1
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:2903,1742,DLG4,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:2904,9231,DLG5,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2904,9231,DLG5,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:16864,9787,DLGAP5,4
Oncogene,DOID:1612,breast cancer,HGNC:16864,9787,DLGAP5,1
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:2907,8788,DLK1,2
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:2907,8788,DLK1,1
Oncogene,DOID:3070,malignant glioma,HGNC:2907,8788,DLK1,1
Oncogene,DOID:2394,ovarian cancer,HGNC:2907,8788,DLK1,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:2908,28514,DLL1,1
Oncogene,DOID:5409,lung small cell carcinoma,HGNC:2909,10683,DLL3,1
Driver,DOID:10283,prostate cancer,HGNC:2909,10683,DLL3,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:2910,54567,DLL4,1
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:2910,54567,DLL4,1
Oncogene,DOID:2394,ovarian cancer,HGNC:2914,1745,DLX1,1
Oncogene,DOID:10283,prostate cancer,HGNC:2914,1745,DLX1,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:2917,1748,DLX4,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:2917,1748,DLX4,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:2917,1748,DLX4,1
Oncogene,DOID:1612,breast cancer,HGNC:2917,1748,DLX4,1
Oncogene,DOID:1240,leukemia,HGNC:2917,1748,DLX4,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:2918,1749,DLX5,1
Oncogene,DOID:4450,renal cell carcinoma,HGNC:2919,1750,DLX6,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2926,1755,DMBT1,3
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:2926,1755,DMBT1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2926,1755,DMBT1,1
Tumor_Suppressor,DOID:1319,brain cancer,HGNC:2926,1755,DMBT1,1
Tumor_Suppressor,DOID:0050902,medulloblastoma,HGNC:2926,1755,DMBT1,1
Tumor_Suppressor,DOID:9253,gastrointestinal stromal tumor,HGNC:2928,1756,DMD,2
Tumor_Suppressor,DOID:3247,rhabdomyosarcoma,HGNC:2928,1756,DMD,2
Tumor_Suppressor,DOID:1967,leiomyosarcoma,HGNC:2928,1756,DMD,1
Driver,DOID:1240,leukemia,HGNC:2928,1756,DMD,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:25063,93099,DMKN,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2932,1758,DMP1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2932,1758,DMP1,1
Tumor_Suppressor,DOID:11054,urinary bladder cancer,HGNC:2932,1758,DMP1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:14603,9988,DMTF1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:14603,9988,DMTF1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:14603,9988,DMTF1,1
Oncogene,DOID:3347,osteosarcoma,HGNC:2939,1763,DNA2,1
Oncogene,DOID:3907,lung squamous cell carcinoma,HGNC:2950,1767,DNAH5,1
Oncogene,DOID:1324,lung cancer,HGNC:2950,1767,DNAH5,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:2952,1769,DNAH8,2
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:2952,1769,DNAH8,1
Driver,DOID:9538,multiple myeloma,HGNC:2952,1769,DNAH8,1
Driver,DOID:2394,ovarian cancer,HGNC:2952,1769,DNAH8,1
Driver,DOID:1324,lung cancer,HGNC:2952,1769,DNAH8,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:11808,9093,DNAJA3,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:11808,9093,DNAJA3,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:11808,9093,DNAJA3,1
Oncogene,DOID:769,neuroblastoma,HGNC:11808,9093,DNAJA3,1
Oncogene,DOID:1612,breast cancer,HGNC:11808,9093,DNAJA3,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:5270,3337,DNAJB1,2
Oncogene,DOID:5015,fibrolamellar carcinoma,HGNC:5270,3337,DNAJB1,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:14886,11080,DNAJB4,2
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:14886,11080,DNAJB4,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:14886,11080,DNAJB4,1
Oncogene,DOID:10534,stomach cancer,HGNC:14886,11080,DNAJB4,1
Oncogene,DOID:9256,colorectal cancer,HGNC:14888,10049,DNAJB6,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:14888,10049,DNAJB6,1
Oncogene,DOID:219,colon cancer,HGNC:14888,10049,DNAJB6,1
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:25570,55735,DNAJC11,1
Tumor_Suppressor,DOID:3008,invasive ductal carcinoma,HGNC:13192,27000,DNAJC2,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:34187,548645,DNAJC25,1
Oncogene,DOID:3119,gastrointestinal system cancer,HGNC:30290,51277,DNAJC27,1
Driver,DOID:1909,melanoma,HGNC:9439,5611,DNAJC3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:14353,7802,DNALI1,1
Tumor_Suppressor,DOID:5409,lung small cell carcinoma,HGNC:2959,1776,DNASE1L3,1
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:2959,1776,DNASE1L3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:23799,373863,DND1,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:24456,92737,DNER,1
Oncogene,DOID:1319,brain cancer,HGNC:2973,10059,DNM1L,1
Driver,DOID:1793,pancreatic cancer,HGNC:2973,10059,DNM1L,1
Oncogene,DOID:9256,colorectal cancer,HGNC:2974,1785,DNM2,1
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:2974,1785,DNM2,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:29125,26052,DNM3,4
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:29125,26052,DNM3,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:29125,26052,DNM3,1
Oncogene,DOID:3070,malignant glioma,HGNC:29125,26052,DNM3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:2976,1786,DNMT1,3
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:2976,1786,DNMT1,2
Tumor_Suppressor,DOID:219,colon cancer,HGNC:2976,1786,DNMT1,2
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:2976,1786,DNMT1,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:2976,1786,DNMT1,1
Tumor_Suppressor,DOID:4467,clear cell renal cell carcinoma,HGNC:2976,1786,DNMT1,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:2976,1786,DNMT1,1
Tumor_Suppressor,DOID:3308,embryonal carcinoma,HGNC:2976,1786,DNMT1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:2976,1786,DNMT1,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:2976,1786,DNMT1,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:2976,1786,DNMT1,1
